onset	duration	trial_type	value
19.739	0.0	startIntro	
26.989	0.0	TrialProc	45
39.306	0.0	TrialProc	23
50.306	0.0	TrialProc	31
61.04	0.0	TrialProc	33
71.94	0.0	TrialProc	33
82.94	0.0	TrialProc	39
94.941	0.0	TrialProc	32
106.124	0.0	TrialProc	31
118.208	0.0	TrialProc	30
129.091	0.0	TrialProc	21
141.158	0.0	TrialProc	43
151.625	0.0	TrialProc	24
162.041	0.0	TrialProc	24
173.092	0.0	TrialProc	28
186.125	0.0	TrialProc	34
196.925	0.0	TrialProc	40
207.959	0.0	TrialProc	23
220.992	0.0	TrialProc	25
233.693	0.0	TrialProc	23
244.693	0.0	TrialProc	23
255.443	0.0	TrialProc	23
266.193	0.0	TrialProc	27
278.743	0.0	TrialProc	29
289.693	0.0	TrialProc	25
300.077	0.0	TrialProc	34
310.227	0.0	TrialProc	21
322.761	0.0	TrialProc	27
333.561	0.0	TrialProc	47
344.094	0.0	TrialProc	21
354.161	0.0	TrialProc	35
364.728	0.0	TrialProc	29
376.395	0.0	TrialProc	44
386.778	0.0	TrialProc	37
397.162	0.0	TrialProc	41
408.529	0.0	TrialProc	26
418.662	0.0	TrialProc	22
428.612	0.0	TrialProc	22
444.379	0.0	TrialProc	46
457.012	0.0	TrialProc	38
468.196	0.0	TrialProc	22
478.496	0.0	TrialProc	23
489.146	0.0	TrialProc	42
499.98	0.0	TrialProc	35
510.33	0.0	TrialProc	30
520.564	0.0	TrialProc	26
533.364	0.0	TrialProc	32
544.314	0.0	TrialProc	28
556.181	0.0	TrialProc	36
567.098	12.284	BlockProc	
579.548	0.0	TrialProc	24
591.331	0.0	TrialProc	23
602.981	0.0	TrialProc	23
613.298	0.0	TrialProc	39
636.348	0.0	TrialProc	23
650.099	0.0	TrialProc	37
662.599	0.0	TrialProc	32
676.366	0.0	TrialProc	29
688.516	0.0	TrialProc	34
698.516	0.0	TrialProc	23
709.3	0.0	TrialProc	30
719.216	0.0	TrialProc	42
730.417	0.0	TrialProc	28
740.583	0.0	TrialProc	24
751.384	0.0	TrialProc	21
762.0	0.0	TrialProc	27
773.684	0.0	TrialProc	33
784.301	0.0	TrialProc	32
794.451	0.0	TrialProc	45
804.618	0.0	TrialProc	38
815.401	0.0	TrialProc	36
826.568	0.0	TrialProc	46
837.152	0.0	TrialProc	43
847.135	0.0	TrialProc	22
857.535	0.0	TrialProc	25
868.135	0.0	TrialProc	41
877.919	0.0	TrialProc	30
888.336	0.0	TrialProc	35
898.802	0.0	TrialProc	23
910.103	0.0	TrialProc	35
920.619	0.0	TrialProc	47
930.47	0.0	TrialProc	28
941.703	0.0	TrialProc	21
951.737	0.0	TrialProc	25
961.603	0.0	TrialProc	22
972.97	0.0	TrialProc	44
983.654	0.0	TrialProc	40
994.821	0.0	TrialProc	23
1006.571	0.0	TrialProc	22
1020.921	0.0	TrialProc	34
1031.921	0.0	TrialProc	27
1042.888	0.0	TrialProc	26
1053.271	0.0	TrialProc	26
1063.638	0.0	TrialProc	29
1075.888	0.0	TrialProc	21
1089.105	0.0	TrialProc	31
1100.972	0.0	TrialProc	31
1111.522	0.0	TrialProc	33
1121.589	12.058	BlockProc	
1133.806	0.0	TrialProc	35
1143.939	0.0	TrialProc	29
1153.94	0.0	TrialProc	22
1166.123	0.0	TrialProc	43
1176.173	0.0	TrialProc	41
1186.557	0.0	TrialProc	38
1196.54	0.0	TrialProc	36
1206.324	0.0	TrialProc	25
1216.374	0.0	TrialProc	23
1226.191	0.0	TrialProc	28
1236.157	0.0	TrialProc	32
1248.374	0.0	TrialProc	33
1258.591	0.0	TrialProc	22
1268.541	0.0	TrialProc	23
1279.058	0.0	TrialProc	37
1290.042	0.0	TrialProc	39
1301.408	0.0	TrialProc	21
1311.425	0.0	TrialProc	44
1321.442	0.0	TrialProc	40
1331.559	0.0	TrialProc	21
1341.326	0.0	TrialProc	23
1351.293	0.0	TrialProc	47
1361.209	0.0	TrialProc	33
1371.993	0.0	TrialProc	31
1383.626	0.0	TrialProc	32
1393.46	0.0	TrialProc	25
1403.21	0.0	TrialProc	26
1413.86	0.0	TrialProc	29
1424.327	0.0	TrialProc	23
1434.127	0.0	TrialProc	35
1444.111	0.0	TrialProc	24
1454.211	0.0	TrialProc	30
1465.061	0.0	TrialProc	34
1474.944	0.0	TrialProc	34
1484.528	0.0	TrialProc	27
1494.211	0.0	TrialProc	26
1504.162	0.0	TrialProc	24
1515.078	0.0	TrialProc	31
1526.478	0.0	TrialProc	27
1536.695	0.0	TrialProc	46
1546.645	0.0	TrialProc	23
1556.146	0.0	TrialProc	30
1566.712	0.0	TrialProc	42
1581.763	0.0	TrialProc	21
1593.63	0.0	TrialProc	23
1604.48	0.0	TrialProc	28
1614.53	0.0	TrialProc	22
1624.847	0.0	TrialProc	45
1634.597	12.9	BlockProc	
1647.664	0.0	TrialProc	21
1657.38	0.0	TrialProc	32
1667.097	0.0	TrialProc	33
1677.264	0.0	TrialProc	34
1687.348	0.0	TrialProc	47
1698.914	0.0	TrialProc	23
1708.548	0.0	TrialProc	39
1718.365	0.0	TrialProc	29
1727.948	0.0	TrialProc	28
1738.015	0.0	TrialProc	32
1748.015	0.0	TrialProc	23
1757.849	0.0	TrialProc	42
1767.982	0.0	TrialProc	31
1777.732	0.0	TrialProc	35
1787.399	0.0	TrialProc	30
1803.516	0.0	TrialProc	45
1813.249	0.0	TrialProc	24
1823.016	0.0	TrialProc	29
1832.75	0.0	TrialProc	23
1842.4	0.0	TrialProc	41
1852.283	0.0	TrialProc	25
1861.733	0.0	TrialProc	22
1871.284	0.0	TrialProc	40
1880.917	0.0	TrialProc	31
1891.651	0.0	TrialProc	23
1901.484	0.0	TrialProc	46
1911.118	0.0	TrialProc	25
1920.784	0.0	TrialProc	34
1930.318	0.0	TrialProc	37
1940.035	0.0	TrialProc	21
1949.635	0.0	TrialProc	36
1959.418	0.0	TrialProc	30
1969.252	0.0	TrialProc	24
1984.802	0.0	TrialProc	43
1994.619	0.0	TrialProc	27
2004.386	0.0	TrialProc	33
2014.052	0.0	TrialProc	28
2023.486	0.0	TrialProc	22
2033.886	0.0	TrialProc	23
2043.736	0.0	TrialProc	23
2053.503	0.0	TrialProc	26
2067.17	0.0	TrialProc	21
2076.953	0.0	TrialProc	38
2088.87	0.0	TrialProc	35
2098.604	0.0	TrialProc	27
2111.704	0.0	TrialProc	26
2123.454	0.0	TrialProc	22
2134.188	0.0	TrialProc	44
2144.321	14.067	BlockProc	
