onset	duration	trial_type	value
8.743	0.0	startIntro	
10.526	0.0	TrialProc	47
27.976	0.0	TrialProc	23
38.943	0.0	TrialProc	22
50.177	0.0	TrialProc	32
63.193	0.0	TrialProc	26
73.027	0.0	TrialProc	35
82.844	0.0	TrialProc	38
94.211	6.553	BlockProc	
