onset	duration	trial_type	value
21.425	0.0	startIntro	
30.192	0.0	TrialProc	28
52.892	0.0	TrialProc	31
64.242	0.0	TrialProc	34
76.626	0.0	TrialProc	23
88.159	0.0	TrialProc	47
98.109	0.0	TrialProc	24
112.576	0.0	TrialProc	30
123.743	0.0	TrialProc	29
135.427	0.0	TrialProc	25
146.993	0.0	TrialProc	22
157.41	0.0	TrialProc	36
169.244	0.0	TrialProc	23
180.677	0.0	TrialProc	24
191.627	0.0	TrialProc	34
202.094	0.0	TrialProc	21
213.644	0.0	TrialProc	28
224.778	0.0	TrialProc	44
234.645	0.0	TrialProc	23
245.428	0.0	TrialProc	45
257.211	0.0	TrialProc	40
268.212	0.0	TrialProc	27
279.012	0.0	TrialProc	21
289.562	0.0	TrialProc	27
300.312	0.0	TrialProc	33
310.946	0.0	TrialProc	23
323.246	0.0	TrialProc	31
335.446	0.0	TrialProc	37
346.979	0.0	TrialProc	35
358.046	0.0	TrialProc	26
369.796	0.0	TrialProc	22
380.28	0.0	TrialProc	43
391.147	0.0	TrialProc	35
402.73	0.0	TrialProc	42
415.797	0.0	TrialProc	29
427.08	0.0	TrialProc	32
439.697	0.0	TrialProc	22
450.047	0.0	TrialProc	38
461.048	0.0	TrialProc	33
472.098	0.0	TrialProc	32
482.864	0.0	TrialProc	26
493.315	0.0	TrialProc	41
503.765	0.0	TrialProc	25
513.298	0.0	TrialProc	30
524.498	0.0	TrialProc	23
535.298	0.0	TrialProc	23
545.649	0.0	TrialProc	21
557.115	0.0	TrialProc	46
569.532	0.0	TrialProc	39
581.749	4.494	BlockProc	
586.416	0.0	TrialProc	33
597.683	0.0	TrialProc	24
607.883	0.0	TrialProc	39
619.783	0.0	TrialProc	29
630.533	0.0	TrialProc	26
641.033	0.0	TrialProc	35
652.517	0.0	TrialProc	32
664.6	0.0	TrialProc	42
676.9	0.0	TrialProc	34
688.767	0.0	TrialProc	34
699.234	0.0	TrialProc	32
710.617	0.0	TrialProc	23
725.034	0.0	TrialProc	23
736.418	0.0	TrialProc	30
748.401	0.0	TrialProc	43
760.201	0.0	TrialProc	21
770.885	0.0	TrialProc	21
781.435	0.0	TrialProc	46
791.868	0.0	TrialProc	25
804.219	0.0	TrialProc	41
816.386	0.0	TrialProc	30
826.719	0.0	TrialProc	24
837.152	0.0	TrialProc	31
848.569	0.0	TrialProc	25
858.686	0.0	TrialProc	23
868.469	0.0	TrialProc	27
878.103	0.0	TrialProc	22
887.82	0.0	TrialProc	23
897.77	0.0	TrialProc	23
909.07	0.0	TrialProc	35
920.153	0.0	TrialProc	21
931.92	0.0	TrialProc	38
942.337	0.0	TrialProc	31
952.604	0.0	TrialProc	44
963.721	0.0	TrialProc	22
974.738	0.0	TrialProc	36
985.971	0.0	TrialProc	29
996.521	0.0	TrialProc	28
1007.638	0.0	TrialProc	27
1018.638	0.0	TrialProc	22
1030.038	0.0	TrialProc	47
1040.972	0.0	TrialProc	23
1051.789	0.0	TrialProc	33
1062.555	0.0	TrialProc	37
1073.255	0.0	TrialProc	45
1083.456	0.0	TrialProc	26
1094.489	0.0	TrialProc	28
1106.056	0.0	TrialProc	40
1116.656	12.555	BlockProc	
1129.44	0.0	TrialProc	23
1139.54	0.0	TrialProc	30
1153.54	0.0	TrialProc	47
1164.507	0.0	TrialProc	38
1175.373	0.0	TrialProc	36
1187.107	0.0	TrialProc	23
1197.257	0.0	TrialProc	32
1208.757	0.0	TrialProc	21
1219.307	0.0	TrialProc	44
1230.774	0.0	TrialProc	26
1242.808	0.0	TrialProc	40
1254.891	0.0	TrialProc	29
1266.975	0.0	TrialProc	25
1278.975	0.0	TrialProc	30
1290.675	0.0	TrialProc	35
1300.992	0.0	TrialProc	46
1311.709	0.0	TrialProc	24
1323.709	0.0	TrialProc	31
1335.092	0.0	TrialProc	24
1346.576	0.0	TrialProc	23
1356.876	0.0	TrialProc	45
1367.809	0.0	TrialProc	23
1378.826	0.0	TrialProc	25
1388.376	0.0	TrialProc	33
1397.926	0.0	TrialProc	21
1407.627	0.0	TrialProc	28
1417.06	0.0	TrialProc	32
1427.36	0.0	TrialProc	31
1437.66	0.0	TrialProc	35
1448.41	0.0	TrialProc	41
1459.311	0.0	TrialProc	29
1469.911	0.0	TrialProc	34
1479.461	0.0	TrialProc	27
1488.878	0.0	TrialProc	22
1498.561	0.0	TrialProc	42
1509.111	0.0	TrialProc	39
1520.128	0.0	TrialProc	22
1531.228	0.0	TrialProc	23
1542.278	0.0	TrialProc	23
1552.995	0.0	TrialProc	26
1562.345	0.0	TrialProc	28
1572.129	0.0	TrialProc	37
1582.612	0.0	TrialProc	21
1592.246	0.0	TrialProc	34
1601.896	0.0	TrialProc	27
1612.713	0.0	TrialProc	43
1623.129	0.0	TrialProc	33
1632.73	0.0	TrialProc	22
1642.213	8.047	BlockProc	
1650.446	0.0	TrialProc	33
1659.98	0.0	TrialProc	45
1669.647	0.0	TrialProc	27
1679.314	0.0	TrialProc	43
1688.88	0.0	TrialProc	29
1699.33	0.0	TrialProc	23
1714.797	0.0	TrialProc	46
1725.047	0.0	TrialProc	24
1735.364	0.0	TrialProc	25
1745.648	0.0	TrialProc	32
1755.398	0.0	TrialProc	22
1765.431	0.0	TrialProc	30
1775.831	0.0	TrialProc	23
1785.215	0.0	TrialProc	23
1795.765	0.0	TrialProc	25
